,originalSkill,esco_label,esco_prob,esco_uri
1156,Adobe Indesign,Adobe Photoshop,0.5470588207244873,http://data.europa.eu/esco/skill/14ced458-5f4b-495f-bd3d-9c240614bda0
1157,Energy Transition,energy transformation,0.7189558744430542,http://data.europa.eu/esco/skill/106b9659-4b9a-4ce2-8d16-80add5bf81b0
1158,Linear Scheduling Method,assist in planning production scheduling,0.5228074789047241,http://data.europa.eu/esco/skill/d63f83f4-648e-4adb-8e4c-b7aa7b3d76c0
1159,Ø§Ù\x84ØªÙ\x88Ø§ØµÙ\x84 Ø§Ù\x84Ù\x84Ù\x81Ø¸Ù\x8a Ù\x88Ø§Ù\x84Ù\x83ØªØ§Ø¨Ù\x8a,Danish,0.4251977205276489,http://data.europa.eu/esco/skill/273a28d6-1bd3-4d13-a906-3d75c1cfdfc1
1160,Lean Manufacturing,lean manufacturing,1.000000238418579,http://data.europa.eu/esco/skill/82fea746-853f-4f1b-8ab7-55de8619cccd
1161,Interfaces et Architecture orientÃ©es service (SBI-SBA),design application interfaces,0.48707297444343567,http://data.europa.eu/esco/skill/b0096dc5-2e2d-4bc1-8172-05bf486c3968
1162,PV systems,maintain photovoltaic systems,0.7026442885398865,http://data.europa.eu/esco/skill/33784b61-bd86-4451-8a89-741ada5f8475
1163,Interactive Storytelling,create animated narratives,0.7355257272720337,http://data.europa.eu/esco/skill/1b2889c2-154d-4e5f-b7d1-bd1f07df86ab
1164,InVision,cameras,0.46996647119522095,http://data.europa.eu/esco/skill/3795f2ca-7c0a-4a80-88d9-052c9d1b36c3
1165,Aplicar,APL,0.6495559215545654,http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e
1166,Chemistry,chemistry,1.0,http://data.europa.eu/esco/skill/cde9911c-f92e-4de1-811f-336e177ac4ce
1167,Organizational Culture,advise on organisational culture,0.7705751657485962,http://data.europa.eu/esco/skill/d2dc31f1-720c-4757-bc1b-9e563d264dcf
1168,Verilog,Haskell,0.4593709111213684,http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02
1169,Ø§Ù\x84ØªØ¹Ø±Ù\x81 Ø¹Ù\x84Ù\x89 Ù\x85Ù\x83Ù\x88Ù\x86Ø§Øª Ù\x82Ø§Ø¦Ù\x85Ø© Ø§Ù\x84ØªØ¯Ù\x81Ù\x82Ø§Øª Ø§Ù\x84Ù\x86Ù\x82Ø¯Ù\x8aØ©,write Danish,0.3808455467224121,http://data.europa.eu/esco/skill/42b7c03a-3ed5-4dc1-adc0-ff1fb8d4d697
1170,Use Azure Synapse Studio application to interact with the various components of Azure Synapse Analytics,Synfig,0.39406272768974304,http://data.europa.eu/esco/skill/b0ac313d-de44-4344-ada6-76d2177b6d92
1171,oncology,medical oncology,0.9592323303222656,http://data.europa.eu/esco/skill/a6d728e6-d6ba-424c-ad92-d6831290faf0
1172,Usability,usability engineering,0.9133127927780151,http://data.europa.eu/esco/skill/95ee5e38-5c1e-4cd2-a21d-6921390025a9
1173,AnÃ¡lisis del riesgo y rentabilidad esperada de portafolios de activos financieros,liaise with financiers,0.5867879986763,http://data.europa.eu/esco/skill/401d8d12-b56d-4c71-ac58-f791e8c085b4
1174,History Of Advertising,advertising techniques,0.6970340013504028,http://data.europa.eu/esco/skill/aba1f05b-f312-47d8-be71-7c574134de8f
1175,ResoluciÃ³n de conflictos,resolve conflicts,0.5541391372680664,http://data.europa.eu/esco/skill/96de2e86-e287-41f2-88ab-15a2343afc6f
1176,Ruby (Programming Language),Ruby (computer programming),0.9228835701942444,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3
1177,Podcast,audiology,0.48185640573501587,http://data.europa.eu/esco/skill/1a4490c8-e98b-49f0-bdc8-78484a978dc0
1178,EstratÃ©gia de marketing digital,digital marketing techniques,0.6649181246757507,http://data.europa.eu/esco/skill/43dfbe7f-9e10-4871-b171-e5076737b4cf
1179,Input Actions Automation,operate automated process control,0.5451768636703491,http://data.europa.eu/esco/skill/0a0532c2-ee60-4410-8e07-70e4d69370ec
1180,Transformation Matrix,coordinate shifts,0.4182787239551544,http://data.europa.eu/esco/skill/281a0cb1-4e12-46f4-ba4a-2746cba36e78
1181,ReferÃªncias femininas,sexology,0.5446251630783081,http://data.europa.eu/esco/skill/1f88f206-d3ad-419f-a1f9-1bcbdb73e740
1182,Aplikasi Spreadsheet,use spreadsheets software,0.5905718803405762,http://data.europa.eu/esco/skill/1973c966-f236-40c9-b2d4-5d71a89019be
1183,Business Formation,build business relationships,0.6326920986175537,http://data.europa.eu/esco/skill/dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1
1184,Nettoyage des donnÃ©es,understand written French,0.4002048075199127,http://data.europa.eu/esco/skill/4ff6df71-6988-4300-8966-9fabb2b59186
1185,Message Tailoring,disseminate messages to people,0.6040449142456055,http://data.europa.eu/esco/skill/81dc035c-921b-4fea-a453-94538e86097c
1186,Career,advise on career,0.6395599842071533,http://data.europa.eu/esco/skill/855f15f1-3add-44b9-a724-7d0be617fdb2
1187,LÃ³gica de negocio,Spanish,0.43233227729797363,http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7
1188,Artes visuales,take artistic vision into account,0.5985372066497803,http://data.europa.eu/esco/skill/b669e7a7-9987-49a2-a918-ba16a19bd55e
1189,Quality Improvement,manage quality,0.802872359752655,http://data.europa.eu/esco/skill/35ebe444-9ece-4fbc-a55d-e99ea37267ae
1190,Theory,systems theory,0.7208846807479858,http://data.europa.eu/esco/skill/cdd8b6b2-2fd9-453c-8d62-8a1dc6efcd49
1191,Model Performance Analysis,analyse own performance,0.5889362096786499,http://data.europa.eu/esco/skill/a7e78a0b-aec1-45fb-8f86-d1b4ab1f9c69
1192,Crisis Communication,crisis intervention,0.696438729763031,http://data.europa.eu/esco/skill/8e261d1c-12c0-498e-bfc2-ec0c16496c68
1193,Distinguir los elementos de un modelo de negocios,design scale models,0.47067099809646606,http://data.europa.eu/esco/skill/d2efac49-6a08-402c-ae58-1b8aa95980ba
1194,Reinforcement Learning Trading Strategy Development,use learning strategies,0.5162423849105835,http://data.europa.eu/esco/skill/a44c0ed6-68b1-457a-9c6d-ea8487bdfeb2
1195,social emotional,social entreprise,0.6107019186019897,http://data.europa.eu/esco/skill/2f4cdc7e-d98d-4e6c-9811-3dc28255c7ff
1196,Ø¥Ø¹Ø¯Ø§Ø¯ Ø§Ù\x84Ù\x85Ù\x8aØ²Ø§Ù\x86Ù\x8aØ©,understand written Danish,0.40736573934555054,http://data.europa.eu/esco/skill/c98c8578-6654-4d76-8391-ecfe59abce22
1197,Salience,reflexion,0.4550359845161438,http://data.europa.eu/esco/skill/58f3a15f-8ab9-4123-a3a0-5cca75358ae7
1198,autocuidado epilepsia,assist in epilepsy surgery,0.506684422492981,http://data.europa.eu/esco/skill/9153d8b4-f8ac-4a2c-99d2-383f5c129af1
1199,Grant Writing,instruct grant recipient,0.7150527238845825,http://data.europa.eu/esco/skill/286e9646-8765-4bb0-8b16-b868fbea79e3
1200,Design,design process,0.7739779353141785,http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3
1201,Work with Windows virtual machines in Azure,manage ICT virtualisation environments,0.4553646147251129,http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce
1202,Digital Fashion Design,design wearing apparel,0.7542726993560791,http://data.europa.eu/esco/skill/d65e43ec-236d-4774-9ee6-f7f88e715bc4
1203,Metadados,Metasploit,0.5419880151748657,http://data.europa.eu/esco/skill/50597e96-9b6a-4736-ac79-dd80f36c0269
1204,Market Value,market pricing,0.7827730178833008,http://data.europa.eu/esco/skill/d5111703-c344-484d-bef1-9565a278166a
1205,Create data pipelines in the cloud,analyse pipeline database information,0.627183198928833,http://data.europa.eu/esco/skill/484d048c-a5d1-46a5-b57f-45b69c0ac552
1206,Ø§Ù\x84Ù\x86Ù\x85Ù\x88Ø°Ø¬ Ø§Ù\x84Ø£Ù\x88Ù\x84Ù\x8a,understand written Danish,0.41406285762786865,http://data.europa.eu/esco/skill/c98c8578-6654-4d76-8391-ecfe59abce22
1207,Chord,morality,0.4265437722206116,http://data.europa.eu/esco/skill/7cf2762d-32e1-4b21-8ef8-574e40310c18
1208,Applied Machine Learning,machine learning,0.7795442342758179,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
1209,SysOps,pedorthics,0.4177306890487671,http://data.europa.eu/esco/skill/92b3842f-5b25-48a3-9ff4-b78a7cb55b4e
1210,Habilidades financieras y contables,liaise with financiers,0.6729437112808228,http://data.europa.eu/esco/skill/401d8d12-b56d-4c71-ac58-f791e8c085b4
1211,Jornada do Cliente,Occitan,0.3618601858615875,http://data.europa.eu/esco/skill/57cc6587-7efe-4ba5-982f-ac15ce1617ac
1212,DiseÃ±o,Taleo,0.48138970136642456,http://data.europa.eu/esco/skill/d87fe0be-9055-4a76-a444-e98b5bfad9d8
1213,Model Training and Deployment with BERT,train military troops,0.4027935862541199,http://data.europa.eu/esco/skill/a9b00496-6115-4338-86b2-1bdf2aaff26a
1214,â\x80¢\tEinflussnahme,SA8000,0.35701727867126465,http://data.europa.eu/esco/skill/13e3ad0e-7e5b-4499-885a-5f7dbfe3fc03
1215,Credit Score,consult credit score,0.7423452138900757,http://data.europa.eu/esco/skill/c503729b-8f91-43f6-82b8-522b92826656
1216,Data Clustering Algorithms,data mining,0.6684762239456177,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180
1217,Debugging,debug software,0.8561245203018188,http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1
1218,Creating an Autonomous Database,database,0.6629536151885986,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
1219,Eingabeaufforderung,agritourism,0.3600154221057892,http://data.europa.eu/esco/skill/df0690fb-070b-4d63-9043-a65f18044787
1220,Project Evaluation,evaluate project plans,0.7756908535957336,http://data.europa.eu/esco/skill/2db2d9a8-298d-4d1a-a194-d3282e70d6cb
1221,Ordered Pair,Order products,0.5568059682846069,http://data.europa.eu/esco/skill/c609c7cf-ec3f-42df-9147-3ea012e31b66
1222,SparkSQL,SPARK,0.6693782806396484,http://data.europa.eu/esco/skill/af7ae54f-4649-4c16-87c7-59ba41d4d57f
1223,A* Search Algorithm,algorithms,0.632172703742981,http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38
1224,AdministraciÃ³n de operaciones,office administration,0.5716274976730347,http://data.europa.eu/esco/skill/6a609f8f-1451-4102-ad2d-62c5270e1237
1225,Subtyping,crimping,0.4285588264465332,http://data.europa.eu/esco/skill/05fd5f15-5bde-472d-9e1c-5aaa4f59c2a8
1226,differentiate alternative approaches to social policy problems,influence policy makers on social service issues,0.5719390511512756,http://data.europa.eu/esco/skill/f914df1a-c9fd-47ab-b1ec-bc7c6f572640
1227,Sectors,trade sector policies,0.5572828054428101,http://data.europa.eu/esco/skill/3120b759-2707-4d88-bfbd-71c95460d62c
1228,Intrinsic Function,video-games functionalities,0.43753582239151,http://data.europa.eu/esco/skill/a18b1d91-f0bd-495d-ba8e-d9532f117b89
1229,Develop team culture,advise on organisational culture,0.6310558319091797,http://data.europa.eu/esco/skill/d2dc31f1-720c-4757-bc1b-9e563d264dcf
1230,Self-Help,assist with self-medication,0.5891004800796509,http://data.europa.eu/esco/skill/5915e97d-ecca-4713-941e-ad7c8c00720b
1231,Manage presentations,use presentation software,0.7571743726730347,http://data.europa.eu/esco/skill/234aeb8d-56c3-4531-9193-1c5e6a8d16cb
1232,human anatomy,human anatomy,1.0000001192092896,http://data.europa.eu/esco/skill/9ec4252d-cbe8-4134-88fa-549dee1883f3
1233,Entender as exigÃªncias do processo de lideranÃ§a,process applications,0.46176260709762573,http://data.europa.eu/esco/skill/91d06ad9-245e-4ecb-bd18-624eed884108
1234,Incoterms,pedorthics,0.5087877511978149,http://data.europa.eu/esco/skill/92b3842f-5b25-48a3-9ff4-b78a7cb55b4e
1235,C Sharp (C#) (Programming Language),C#,0.6978660821914673,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a
1236,Ø¹Ù\x85Ù\x84Ù\x8aØ© Ø§ØªØ®Ø§Ø° Ø§Ù\x84Ù\x82Ø±Ø§Ø±,Estonian,0.371463418006897,http://data.europa.eu/esco/skill/1b7e6f56-bc73-4bcc-81ae-09252175d418
1237,Unit Testing,perform software unit testing,0.8070275783538818,http://data.europa.eu/esco/skill/7961413f-61d0-4722-9cd9-20a050a29899
1238,Customer loyalty,guarantee customer satisfaction,0.723181962966919,http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00
1239,AmeaÃ§as cibernÃ©ticas,archaeobotany,0.36477479338645935,http://data.europa.eu/esco/skill/9d3bdfd8-6637-4503-95ae-86810c119c7e
1240,Persist,maintain database,0.51955246925354,http://data.europa.eu/esco/skill/0df2e216-68ae-4952-b9dc-3c2f2bc04fe3
1241,Engineering Design,industrial design,0.7488725185394287,http://data.europa.eu/esco/skill/efacdaad-ab73-4056-bee3-4eb34b458bf6
1242,Music Arrangement,plan musical performances,0.6607365608215332,http://data.europa.eu/esco/skill/4109c79f-0332-498d-a967-b6d22761c639
1243,self-awareness,disorders affecting self-awareness,0.7918010950088501,http://data.europa.eu/esco/skill/f1bc8d78-3310-4a91-aec7-a20df9146dd2
1244,Software Architecture,software architecture models,0.8791133761405945,http://data.europa.eu/esco/skill/2450c3b3-e78e-435b-b84d-e05d984e71dc
1245,Ù\x85Ù\x87Ø§Ø±Ø§Øª Ø§Ù\x84ØªØ®Ø·Ù\x8aØ· Ø§Ù\x84Ø§Ø³ØªØ±Ø§ØªÙ\x8aØ¬Ù\x8a,Danish,0.4208650588989258,http://data.europa.eu/esco/skill/273a28d6-1bd3-4d13-a906-3d75c1cfdfc1
1246,Transformation And Loading (ETL),"data extraction, transformation and loading tools",0.5228458642959595,http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051
1247,Attention Models,capture people's attention,0.4852208197116852,http://data.europa.eu/esco/skill/d6a58927-b8e0-4863-b4e0-de0e63cf7661
1248,Mainframe Coding,monitor programming,0.501760721206665,http://data.europa.eu/esco/skill/aab001d9-6d45-4f06-9976-9c1e0c253e3f
1249,AbstracciÃ³n,Latin,0.4803832769393921,http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e
1250,Interculturalidad,show intercultural awareness,0.7543330192565918,http://data.europa.eu/esco/skill/7d23c508-c007-4221-bb84-0c9a479b8ea6
1251,PreparaÃ§Ã£o dos dados,understand written Portuguese,0.35517945885658264,http://data.europa.eu/esco/skill/9ef06b7c-991c-46a5-9dbc-82506031e8f9
1252,Clarity,logic,0.42366355657577515,http://data.europa.eu/esco/skill/294cf13e-4fdf-4cb8-bb6b-31b9da7f4819
1253,Toma de decisiones financieras,liaise with financiers,0.5687525272369385,http://data.europa.eu/esco/skill/401d8d12-b56d-4c71-ac58-f791e8c085b4
1254,Desarrollo de estrategia de marketing,marketing management,0.6931394338607788,http://data.europa.eu/esco/skill/5bbaa0e6-0fd7-4df2-9db7-34f78b40dc34
1255,Trading Strategy,advise on market strategies,0.7229529619216919,http://data.europa.eu/esco/skill/34d6ed30-5d35-44b9-9498-fd15badb5f28
1256,Describe best practices for preparing for the Exam DP-203: Data Engineering on Microsoft Azure,develop ICT test suite,0.4658663272857666,http://data.europa.eu/esco/skill/7253d98c-4a6d-4e37-8b6c-accca9f4b639
1257,Technology Strategy,define technology strategy,0.8956950902938843,http://data.europa.eu/esco/skill/248894d1-42dc-474f-af6e-2da52ac0c679
1258,Sequences,numerical sequences,0.7403885126113892,http://data.europa.eu/esco/skill/fce09eac-0b2d-4a50-bdcd-9dff4edfd9d0
1259,Responsive Web Design,maintain responsive design,0.8116567134857178,http://data.europa.eu/esco/skill/6ad40ca3-dc34-4442-b23f-0b1b28936f56
1260,Ð\x9fÐ¾Ð´Ð´ÐµÑ\x80Ð¶ÐºÐ° ÐºÐ»Ð¸ÐµÐ½Ñ\x82Ð¾Ð²,Estonian,0.32127082347869873,http://data.europa.eu/esco/skill/1b7e6f56-bc73-4bcc-81ae-09252175d418
1261,Syndication,journalism,0.5127794742584229,http://data.europa.eu/esco/skill/3391d6dd-d584-4c8c-9af9-d2f0c45e2b4b
1262,Monitorar o desenvolvimento de competÃªncias,monitor assessment,0.5873667001724243,http://data.europa.eu/esco/skill/9f4b0bcb-e2eb-4e8c-b866-f868073af856
1263,Social Entrepreneurship,social entrepreneurship,1.0000001192092896,http://data.europa.eu/esco/skill/9f72c931-f94d-4faa-83e4-8674c399f5d2
1264,Embedded System Development,embedded systems,0.8301408886909485,http://data.europa.eu/esco/skill/2180bd8c-86de-4889-8165-adac902eee9d
1265,Apache Spark,SPARK,0.7041773796081543,http://data.europa.eu/esco/skill/af7ae54f-4649-4c16-87c7-59ba41d4d57f
1266,Energy Analysis,energy transformation,0.6990635395050049,http://data.europa.eu/esco/skill/106b9659-4b9a-4ce2-8d16-80add5bf81b0
1267,Swift Programming,Swift (computer programming),0.9602895975112915,http://data.europa.eu/esco/skill/be80acfc-b6f2-4411-9b8d-b19d9cd2556a
1268,Cash Flow Forecast Analysis,manage cash flow,0.7336523532867432,http://data.europa.eu/esco/skill/3f0ff149-7726-4205-be63-3c48c5c7cac8
1269,belonging,promote inclusion,0.44622141122817993,http://data.europa.eu/esco/skill/bcd2ce08-ba12-4d66-865f-f4ba36419707
1270,Sociolinguistique,linguistics,0.6513336896896362,http://data.europa.eu/esco/skill/810df100-e85a-4c13-b619-34030a75ecc2
1271,Understand the instruments investment funds and solutions to finance clean technologies and clean energy,operate financial instruments,0.5735727548599243,http://data.europa.eu/esco/skill/a05ead02-1728-4d60-929c-7e7c3a87672c
1272,Support Vector Machine (SVM),machine learning,0.5267724990844727,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
1273,LideranÃ§a inclusiva,agritourism,0.35090771317481995,http://data.europa.eu/esco/skill/df0690fb-070b-4d63-9043-a65f18044787
1274,Analizar experimentos,analyse experimental laboratory data,0.5915216207504272,http://data.europa.eu/esco/skill/aafbfaa4-5f93-457e-8cb8-d4ed855277f8
1275,Express JS,JavaScript,0.5847851037979126,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
1276,InovaÃ§Ã£o e criatividade,think innovately,0.36297643184661865,http://data.europa.eu/esco/skill/c2a0c52c-0b4b-4180-a918-92650ea3b458
1277,Corporate Accouting,accounting,0.5611220598220825,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b
1278,Financial Ratio Analysis,financial analysis,0.7555207014083862,http://data.europa.eu/esco/skill/99571e68-801f-49af-a897-5f75996642e1
1279,CÃ³pia de seguranÃ§a,Latin,0.3406367897987366,http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e
1280,Divide And Conquer Algorithms,algorithms,0.7076714038848877,http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38
1281,ML Deployment Challenges,solution deployment,0.6204384565353394,http://data.europa.eu/esco/skill/1d86f05e-e9cc-40ce-99d8-2b21cc71b16b
1282,Palliative Care,palliative care,1.0000001192092896,http://data.europa.eu/esco/skill/c5a80bb0-31e6-4de0-868c-00a0f9b88b47
1283,Secure web applications on Azure,web application security threats,0.5818741917610168,http://data.europa.eu/esco/skill/902fb91c-3113-4004-9b4f-79aa86b638b7
1284,Understand and manage models for time series,data models,0.5518778562545776,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5
1285,cybersecurity threats,security threats,0.8012901544570923,http://data.europa.eu/esco/skill/5acf6408-e084-4202-9442-ffcf0119811c
1286,Generate Data Protection Regulation (GDPR),data protection,0.6165978908538818,http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5
1287,Structed Light Methods,lighting techniques,0.6573135852813721,http://data.europa.eu/esco/skill/c39b8441-359e-4cf9-8a52-c5f6dd918813
1288,Probability,probability theory,0.7677215337753296,http://data.europa.eu/esco/skill/b758675a-b03b-4e4b-897c-57ca14b1a3d0
1289,Build and run a web application with the MEAN stack,web programming,0.38990962505340576,http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28
1290,Participatory Action Research,conduct participatory research,0.8446678519248962,http://data.europa.eu/esco/skill/9bd1ac3d-7656-47dc-83c7-7a5e3d1ea519
